"imdb.uid","Country","Title","Type","imdb.rating","runtime","Year","Letterboxd.Rating","Letterboxd.Votes"
"tt1285016","USA","The Social Network","movie",7.7,120,2010,"3.89","218694"
"tt3460152","Chile","Matar a un hombre","movie",6.4,82,2014,"3.28","568"
"tt0112767","Vietnam","Cyclo","movie",7.3,123,1995,"3.66","1092"
"tt1160419","Canada","Dune","movie",NA,NA,2020,NA,NA
"tt0180093","USA","Requiem for a Dream","movie",8.3,102,2000,"4.03","115143"
"tt0340468","#N/A","Ônibus 174","movie",7.8,150,2002,"3.9","2489"
"tt1019452","USA","A Serious Man","movie",7,106,2009,"3.83","48003"
"tt0366721","France","trilogy: the weeping meadow","movie",7.9,170,2004,"4.05","962"
"tt0078748","USA","Alien","movie",8.4,117,1979,"4.32","179713"
"tt0185125","Spain","All about my mother","movie",7.9,101,1999,"4.01","21460"
"tt0119229","USA","grosse pointe blank","movie",7.3,107,1997,"3.6","14188"
"tt2190367","#N/A","O Som ao Redor","movie",7.2,131,2012,"3.84","6705"
"tt1646975","#N/A","Le quattro volte","movie",7.2,88,2010,"3.78","1727"
"tt0088041","Japan","Saraba hakobune","movie",7.3,127,1984,"3.76","239"
"tt0073198","Belgium","Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles","movie",7.8,202,1975,"4.24","8252"
"tt0090756","USA","Blue Velvet","movie",7.8,120,1986,"4.08","72571"
"tt0050083","USA","12 Angry Men","movie",8.9,96,1957,"4.51","103667"
"tt0013427","France","Nanook of the North","movie",7.6,78,1922,"3.51","5735"
"tt3204392","Japan","Yume to kyôki no ôkoku","movie",7.8,118,2013,"3.95","5148"
"tt0021375","#N/A","Entuziazm (Simfoniya Donbassa)","movie",7,67,1931,"3.48","465"
"tt0051658","USA","Gigi","movie",6.7,115,1958,"3.08","4217"
"tt0035169","USA","The Palm Beach Story","movie",7.5,88,1942,"3.81","3802"
"tt0093593","Poland","Na srebrnym globie","movie",7.3,166,1988,"3.95","3493"
"tt0317705","USA","the incredibles","movie",8,115,2004,"4.1","206900"
"tt0993846","USA","The Wolf of Wall Street","movie",8.2,180,2013,"3.97","273562"
"tt0057324","USA","Mothlight","short",6.2,4,1963,"3.47","2604"
"tt0408664","Japan","nobody knows","movie",8.1,141,2004,"4.12","7612"
"tt0044954","USA","the narrow margin","movie",7.7,71,1952,"3.79","1673"
"tt5027774","UK","Three Billboards Outside Ebbing, Missouri","movie",8.2,115,2017,"3.96","189948"
"tt0063227","UK","The Lion in Winter","movie",7.9,134,1968,"3.95","3574"
"tt0086541","Canada","Videodrome","movie",7.3,87,1983,"3.85","41693"
"tt0206710","#N/A","Eisenstein's Mexican Project","movie",7.9,240,1958,NA,NA
"tt0115418","USA","The West","tvMiniSeries",8.3,537,1996,"4.07","239"
"tt9489598","UK","Our Ladies","movie",7.8,105,2019,"4.1","310"
"tt0290002","USA","Meet the Fockers","movie",6.3,115,2004,"2.68","34336"
"tt0025316","USA","It Happened One Night","movie",8.1,105,1934,"4.08","18483"
"tt0109705","Canada","Eclipse","movie",6.1,95,1994,NA,NA
"tt0104373","Senegal","guelwaar","movie",7.3,115,1992,"3.56","113"
"tt10442108","#N/A","Kinky Boots: The Musical","movie",8,135,2019,"3.95","255"
"tt0120601","USA","Being John Malkovich","movie",7.7,113,1999,"3.99","71565"
"tt0093165","#N/A","Heat and Sunlight","movie",5.2,98,1987,NA,NA
"tt0072782","#N/A","Ahdat sanawovach el-djamr","movie",7.8,177,1975,"3.49","116"
"tt0084549","Poland","Przypadek","movie",7.9,114,1987,"3.86","3371"
"tt0062407","UK","two for the road","movie",7.5,111,1967,"3.79","3117"
"tt0062622","UK","2001: A Space Odyssey","movie",8.3,149,1968,"4.35","161591"
"tt0075793","Italy","C'eravamo tanto amati","movie",8.1,124,1974,"4.11","1354"
"tt0075938","France","Le diable probablement","movie",7.3,95,1977,"3.81","2595"
"tt0185714","Brazil","São Bernardo","movie",7.5,113,1972,"4.04","318"
"tt0103639","USA","Aladdin","movie",8,90,1992,"3.92","104672"
"tt0112710","#N/A","A Comédia de Deus","movie",7.6,170,1995,"3.97","536"
"tt0113568","Japan","Kôkaku Kidôtai","movie",8,83,1995,"3.96","47220"
"tt0056801","Italy","8½","movie",8,138,1963,"4.27","32996"
"tt0243759","#N/A","The American Astronaut","movie",7.1,91,2001,"3.54","899"
"tt0054144","Japan","when a woman ascends the stairs","movie",8.2,111,1960,"4.09","2144"
"tt0079641","Germany","Nosferatu: Phantom der Nacht","movie",7.5,107,1979,"3.82","14832"
"tt0095675","Spain","Women on the verge of a nervous breakdown","movie",7.5,88,1988,"3.88","12553"
"tt0088846","UK","Brazil","movie",7.9,132,1985,"4.06","45373"
"tt0058414","USA","Nothing But a Man","movie",8,95,1964,"4.09","680"
"tt0085794","USA","The King of Comedy","movie",7.8,109,1982,"4.13","44200"
"tt0073486","USA","One Flew Over the Cuckoo's Nest","movie",8.7,133,1975,"4.29","103826"
"tt0145100","#N/A","A Mulher de Todos","movie",7.1,93,1969,"3.96","370"
"tt0072691","#N/A","Benilde ou a Virgem Mãe","movie",7.2,112,1975,"3.96","270"
"tt0073887","USA","Welfare","movie",8.3,167,1975,"4.23","397"
"tt0829482","USA","Superbad","movie",7.6,113,2007,"3.74","135947"
"tt0061196","Russian Federation","wings ","movie",7.7,85,1966,"3.8","1176"
"tt0081283","USA","Ordinary People","movie",7.7,124,1980,"3.86","9032"
"tt0035093","USA","Mrs. Miniver","movie",7.6,134,1942,"3.65","3053"
"tt0101258","Hong Kong","days of being wild","movie",7.6,94,1990,"3.8","8157"
"tt0243133","UK","The Man Who Wasn't There","movie",7.5,116,2001,"3.79","19581"
"tt0019421","USA","steamboat bill, jr.","movie",8,70,1928,"3.95","6166"
"tt3313066","UK","National Theatre Live: Coriolanus","movie",8.6,192,2014,"4.03","304"
"tt0453562","USA","42","movie",7.5,128,2013,"3.38","13760"
"tt0088939","USA","The Color Purple","movie",7.8,154,1985,"3.78","15283"
"tt0097108","UK","The Cook, the Thief, His Wife & Her Lover","movie",7.6,124,1989,"3.99","11254"
"tt0108052","USA","Schindler's List","movie",8.9,195,1993,"4.4","125712"
"tt0038890","Italy","rome, open city","movie",8.1,103,1945,"4.08","9589"
"tt0032455","USA","Fantasia","movie",7.8,125,1940,"3.86","41731"
"tt0054460","Japan","the bad sleep well","movie",8.1,151,1960,"4.01","4517"
"tt8323120","#N/A","La vérité","movie",6.6,106,2019,"3.22","1998"
"tt0020697","Germany","Der blaue Engel","movie",7.7,104,1930,"3.79","4410"
"tt0018806","USA","the crowd","movie",8.1,98,1928,"4.06","2596"
"tt0060183","Senegal","borom sarret","short",7.1,20,1963,"3.61","931"
"tt0070155","Jamaica","The Harder They Come","movie",6.9,103,1972,"3.53","1959"
"tt0075314","#N/A","Taxi Driver","movie",8.3,114,1976,"4.28","178039"
"tt2475154","USA","Elena","movie",7.6,80,2012,"4.06","2919"
"tt0052561","USA","Anatomy of a Murder","movie",8,161,1959,"4.08","11551"
"tt3153634","South Korea","So-won","movie",8.2,122,2013,"4.12","2534"
"tt0101829","Denmark","Europa","movie",7.6,112,1991,"3.74","4750"
"tt0043972","France","The River","movie",7.5,99,1951,"3.81","2783"
"tt0106750","China","Dongchun de rizi","movie",6.7,85,1993,"3.4","48"
"tt0040897","USA","The Treasure of the Sierra Madre","movie",8.2,126,1948,"4.18","16167"
"tt0059163","Brazil","A Falecida","movie",7.4,90,1965,"3.95","469"
"tt2401878","USA","anomalisa","movie",7.3,90,2015,"3.8","49841"
"tt0021309","#N/A","Le roman de Renard","movie",7.8,63,1937,"3.74","433"
"tt0434409","Germany","V for Vendetta","movie",8.2,132,2005,"3.78","120521"
"tt2852458","#N/A","L'inconnu du lac","movie",6.9,100,2013,"3.57","8745"
"tt0021749","USA","city lights","movie",8.6,87,1931,"4.3","28657"
"tt0108550","USA","What's Eating Gilbert Grape","movie",7.8,118,1993,"3.73","38521"
"tt0046521","Italy","I vitelloni","movie",7.9,107,1953,"3.95","4978"
"tt0056119","France","La jetée","short",8.3,28,1962,"4.23","19089"
"tt0088196","USA","Streetwise","movie",8.2,91,1984,"4.2","987"
"tt0053472","France","À bout de souffle","movie",7.9,90,1960,"3.95","38711"
"tt1758692","USA","Like Crazy","movie",6.7,86,2011,"3.3","16027"
"tt0069049","France","the other side of the wind","movie",6.9,122,2018,"3.68","9524"
"tt0059113","Italy","Doctor Zhivago","movie",8,197,1965,"3.84","10292"
"tt0072446","Poland","the promised land","movie",7.9,179,1975,"3.88","443"
"tt1305890","Mexico","La vida loca","movie",6.8,90,2008,"3.45","120"
"tt0978759","USA","Frozen River","movie",7.1,97,2008,"3.46","2960"
"tt0265666","USA","The Royal Tenenbaums","movie",7.6,110,2001,"4.03","95990"
"tt0060747","Russian Federation","Neulovimye mstiteli","movie",7.4,78,1967,"3.46","68"
"tt0047396","USA","Rear Window","movie",8.4,112,1954,"4.34","96402"
"tt0097661","Japan","Kidô Senshi Gundam 0080 Pocket no Naka no Sensô","tvMiniSeries",8,NA,1989,"4.08","462"
"tt7814310","#N/A","Delphi Falls","short",NA,20,2017,"#N/A","#N/A"
"tt0019585","USA","the wind","movie",8.3,95,1928,"3.99","1751"
"tt0138097","UK","Shakespeare in Love","movie",7.1,123,1998,"3.24","24850"
"tt0042804","Mexico","Los olvidados","movie",8.3,85,1950,"4.16","6542"
"tt0057490","UK","The Servant","movie",7.9,116,1963,"4.01","3058"
"tt1119646","Germany","The Hangover","movie",7.7,100,2009,"3.38","121003"
"tt0114671","France","Land and Freedom","movie",7.6,109,1995,"3.73","1396"
"tt0086022","Italy","nostalgia","movie",8.1,125,1983,"4.17","9536"
"tt0103767","USA","Baraka","movie",8.6,96,1992,"4.19","7694"
"tt7476236","USA","Minding the Gap","movie",8.1,93,2018,"4.23","17515"
"tt2576852","Japan","Kaguyahime no monogatari","movie",8,137,2013,"4.1","21490"
"tt1182345","UK","Moon","movie",7.9,97,2009,"3.89","82578"
"tt4082068","France","Dheepan","movie",7.2,115,2015,"3.5","5972"
"tt0291350","Japan","millennium actress","movie",7.9,87,2001,"4.07","12418"
"tt0113497","USA","Jumanji","movie",7,104,1995,"3.45","80891"
"tt0336693","Iran","Khaneh siah ast","short",7.9,20,1963,"4.07","2757"
"tt0401383","France","Le scaphandre et le papillon","movie",8,112,2007,"4","15616"
"tt0093713","Denmark","Pelle erobreren","movie",7.8,157,1987,"3.68","1167"
"tt1596363","#N/A","The Big Short","movie",7.8,130,2015,"3.74","133956"
"tt0057565","Japan","Tengoku to jigoku","movie",8.5,143,1963,"4.43","13394"
"tt0099902","China","Ju Dou","movie",7.7,95,1990,"3.73","1570"
"tt0040979","Japan","drunken angel","movie",7.8,98,1948,"3.81","4677"
"tt0145046","France","little dieter needs to fly","movie",8.1,80,1997,"3.91","2539"
"tt0097240","USA","drugstore cowboy","movie",7.3,101,1989,"3.66","8246"
"tt0047682","Japan","yama no oto","movie",8,95,1954,"4","924"
"tt0038348","France","Beauty and the Beast","movie",7.9,96,1946,"4.04","9773"
"tt0066841","France","Blanche","movie",7,92,1971,"3.45","378"
"tt0111161","USA","The Shawshank Redemption","movie",9.3,142,1994,"4.43","192902"
"tt0051189","USA","What's Opera, Doc?","short",8.3,7,1957,"4.13","2864"
"tt0091530","France","The Mission","movie",7.4,125,1986,"3.58","7828"
"tt0118880","USA","Con Air","movie",6.9,115,1997,"3.21","32664"
"tt0057277","India","Mahanagar","movie",8.3,136,1963,"4.18","1787"
"tt0019403","#N/A","Jim Shvante (marili svanets)","movie",7.7,55,1930,"#N/A","#N/A"
"tt0047296","USA","on the waterfront","movie",8.2,108,1954,"4.13","26001"
"tt2762506","Brazil","Bacurau","movie",7.8,131,2019,"4.27","21834"
"tt0086961","Poland","no end","movie",7.7,107,1985,"3.64","1296"
"tt0206936","#N/A","Mexico Marches","movie",8.6,NA,1941,NA,NA
"tt0242256","India","alai payuthey","movie",7.9,156,2000,"3.79","327"
"tt0353975","India","Sandesham","movie",9,138,1991,"4.05","130"
"tt0076452","Belgium","News from Home","movie",7.5,85,1977,"4.08","2899"
"tt0098360","Japan","Violent cop","movie",7.2,103,1989,"3.59","3574"
"tt0108138","USA","Silverlake Life: The View from Here","movie",8.1,99,1993,"4.07","189"
"tt1139797","Sweden","Låt den rätte komma in","movie",7.9,114,2008,"4.03","51129"
"tt0037638","USA","Detour","movie",7.4,68,1945,"3.76","8820"
"tt0050706","France","Mon oncle","movie",7.8,116,1958,"3.97","7557"
"tt0015064","Germany","Der letzte Mann","movie",8.1,77,1924,"3.96","4866"
"tt0926084","UK","Harry Potter and the Deathly Hallows: Part 1","movie",7.7,146,2010,"3.69","143193"
"tt0765429","UK","American gangster","movie",7.8,157,2007,"3.6","33544"
"tt0059884","#N/A","Voyna i mir I: Andrey Bolkonskiy","movie",8.2,147,1965,"3.96","248"
"tt0119174","USA","The Game","movie",7.8,129,1997,"3.66","54646"
"tt0390579","New Zealand","Two Cars, One Night","short",7.3,12,2004,"3.78","2674"
"tt2044774","Egypt","El-Keif","movie",8.5,118,1985,"4.04","248"
"tt0063501","Italy","La resa dei conti","movie",7.4,110,1966,"3.88","1654"
"tt1922561","South Korea","the day he arrives","movie",7,79,2011,"3.73","3074"
"tt0033045","USA","The Shop Around the Corner","movie",8.1,99,1940,"4.08","9235"
"tt0056537","India","Subarnarekha","movie",7.6,143,1965,"3.77","283"
"tt0063149","Sweden","Jag är nyfiken - en film i blått","movie",6.1,107,1968,"3.12","542"
"tt0021331","France","The Blood of a poet","movie",7.5,55,1932,"3.79","3233"
"tt0057935","India","charulata","movie",8.2,117,1964,"4.1","2102"
"tt0052063","Poland","the noose","movie",7.1,65,1928,"3.71","244"
"tt0032904","USA","the philadelphia story","movie",8,112,1940,"3.97","14707"
"tt0077740","#N/A","Insiang","movie",7.6,95,1976,"3.95","1281"
"tt0066919","Italy","La classe operaia va in paradiso","movie",7.7,125,1971,"3.94","905"
"tt6857112","USA","Us","movie",6.9,116,2019,"3.74","193503"
"tt0029146","USA","The Life of Emile Zola","movie",7.2,116,1937,"3.22","1488"
"tt0058329","USA","Marnie","movie",7.2,130,1964,"3.46","10711"
"tt1336685","Brazil","Capitu","tvMiniSeries",8.9,NA,2008,"4.12","159"
"tt0049291","#N/A","The Harder They Fall","movie",7.5,109,1956,"3.64","1040"
"tt0074168","Egypt","Awdat al ibn al dal","movie",7.5,120,1978,"3.97","215"
"tt0267891","USA","The Ringer","movie",5.8,94,2005,"2.45","4126"
"tt0114814","USA","The Usual Suspects","movie",8.5,106,1995,"3.99","92449"
"tt0427944","USA","Thank You for Smoking","movie",7.6,92,2005,"3.56","25395"
"tt2370248","USA","Short Term 12","movie",8,96,2013,"4.13","48492"
"tt0101640","China","Raise the Red Lantern","movie",8.1,125,1991,"4.18","7368"
"tt0031381","USA","gone with the wind","movie",8.2,226,1939,"3.91","34946"
"tt0104756","USA","Lorenzo's Oil","movie",7.3,129,1992,"3.33","3481"
"tt0050986","Sweden","Smultronstället","movie",8.2,91,1957,"4.23","26057"
"tt1883180","Sweden","En duva satt på en gren och funderade på tillvaron","movie",7,101,2014,"3.64","9016"
"tt0117905","Hong Kong","Tian mi mi","movie",8.1,118,1996,"4.05","1881"
"tt0472043","USA","Apocalypto","movie",7.8,139,2006,"3.64","30290"
"tt7298400","Japan","Jiang hu er nü","movie",7,136,2018,"3.67","8933"
"tt4920360","Germany","Aquarela","movie",6.8,89,2018,"3.21","992"
"tt2356777","#N/A","True Detective","tvSeries",9,1320,2014,"#N/A","#N/A"
"tt7318202","Turkey","Kelebekler","movie",7.5,117,2018,"3.61","1884"
"tt0111070","USA","The Santa Clause","movie",6.5,97,1994,"2.98","31374"
"tt1136608","USA","district 9","movie",7.9,112,2009,"3.76","101539"
"tt1020055","Germany","night train","movie",5.7,83,2009,"2.62","418"
"tt0065396","Greece","Anaparastasi","movie",7.3,100,1970,"3.54","388"
"tt0090967","Germany","down by law","movie",7.8,107,1986,"3.99","13690"
"tt0084805","USA","tootsie","movie",7.4,116,1982,"3.67","20565"
"tt0342866","Portugal","Où gît votre sourire enfoui?","movie",8,104,2001,"4.05","410"
"tt0040416","UK","Hamlet","movie",7.6,154,1948,"3.67","2994"
"tt0018737","Germany","Pandora's Box","movie",7.9,109,1929,"3.88","3709"
"tt0055597","UK","Victim","movie",7.7,90,1961,"3.8","1773"
"tt0061418","USA","Bonnie and Clyde","movie",7.8,111,1967,"3.9","24368"
"tt0861739","#N/A","Tropa de Elite","movie",8.1,115,2007,"3.88","13076"
"tt0060315","Italy","Django","movie",7.2,91,1966,"3.69","8182"
"tt5649144","USA","The Florida Project","movie",7.6,111,2017,"4.09","110635"
"tt0058022","#N/A","Dobro pozhalovat, ili Postoronnim vkhod vospreshchen","movie",8.1,74,1964,"3.87","555"
"tt4378376","#N/A","Babylon Berlin","tvSeries",8.4,1305,2017,"#N/A","#N/A"
"tt7609436","#N/A","Hasta los dientes","movie",8.3,105,2018,"4.03","382"
"tt0071833","France","Mes petites amoureuses","movie",7.5,123,1974,"3.96","637"
"tt0064940","Italy","Fellini - Satyricon","movie",6.9,129,1969,"3.54","4078"
"tt11358166","USA","Some Kind of Heaven","movie",8.4,81,2020,"3.82","79"
"tt0054130","Italy","La Notte","movie",8,122,1961,"4.18","8950"
"tt0116282","UK","Fargo","movie",8.1,98,1996,"4.23","144741"
"tt0099487","USA","Edward Scissorhands","movie",7.9,105,1990,"3.81","114210"
"tt0169547","USA","american beauty","movie",8.3,122,1999,"4.02","158225"
"tt0082317","Brazil","Eles Não Usam Black-Tie","movie",8.1,120,1981,"4.19","1102"
"tt5577494","USA","Clemency","movie",6.5,113,2019,"3.49","1436"
"tt0090037","USA","Smooth Talk","movie",6.2,92,1985,"3.33","694"
"tt0050212","UK","The Bridge on the River Kwai","movie",8.1,161,1957,"4.13","19941"
"tt0065088","USA","They Shoot Horses, Don't They?","movie",7.9,129,1969,"4.05","3996"
"tt1655442","Belgium","The Artist","movie",7.9,100,2011,"3.71","44439"
"tt0065166","Canada","Valérie","movie",5.4,97,1969,"3.17","28"
"tt0038823","Italy","paisan","movie",7.7,126,1946,"3.9","3541"
"tt0089881","Japan","ran","movie",8.2,162,1985,"4.34","22826"
"tt0037635","UK","dead of night","movie",7.7,103,1945,"3.72","3286"
"tt0176146","Czechia","Sirius","movie",7.9,50,1975,NA,NA
"tt2278871","#N/A","La vie d'Adèle","movie",7.7,180,2013,"3.6","64854"
"tt0071587","France","La gueule ouverte","movie",7.4,82,1974,"3.89","926"
"tt1128075","Japan","Ai no mukidashi","movie",8.1,237,2008,"4.23","8094"
"tt9581076","China","So Long, My Son","movie",7.7,185,2019,"3.88","1688"
"tt0087644","USA","Love Streams","movie",7.8,141,1984,"4.11","3919"
"tt4393514","UK","Bitter Lake","movie",8.2,136,2015,"3.98","1551"
"tt0065853","USA","Hospital","tvMovie",7.9,84,1970,"4.06","497"
"tt0318346","#N/A","Cane River","movie",7.3,104,1982,"3.51","45"
"tt0120408","Japan","Unagi","movie",7.4,117,1997,"3.64","1156"
"tt3742378","Brazil","Que Horas Ela Volta?","movie",7.8,112,2015,"4.2","10798"
"tt0076276","Serbia","who's singin' over there?","movie",8.9,86,1980,"4.09","664"
"tt0045877","USA","The Hitch-Hiker","movie",7,71,1953,"3.47","5077"
"tt0053019","Poland","Lotna","movie",6.1,90,1959,"3.14","44"
"tt0092965","USA","empire of the sun","movie",7.8,153,1987,"3.7","16783"
"tt0079672","USA","Opening Night","movie",8,144,1977,"4.17","10809"
"tt0019729","USA","The Broadway Melody","movie",5.7,100,1929,"2.39","1809"
"tt0369702","Spain","Mar adentro","movie",8,126,2004,"3.72","6449"
"tt0372824","Switzerland","Les choristes","movie",7.9,97,2004,"3.8","8651"
"tt1129435","France","The beaches of agnes","movie",8,110,2008,"4.19","3571"
"tt0115751","Denmark","Breaking the Waves","movie",7.9,159,1996,"4","13651"
"tt9434778","#N/A","Chinese Portrait","movie",6.7,79,2018,"3.39","113"
"tt0312859","India","kannathil muthamittal","movie",8.4,123,2002,"3.89","343"
"tt0495546","#N/A","Vremena goda","short",7.1,9,1969,"3.47","126"
"tt0048028","USA","East of Eden","movie",7.9,118,1955,"3.83","9616"
"tt7700730","India","October","movie",7.5,115,2018,"3.62","1137"
"tt0209933","France","Beau travail","movie",7.4,92,1999,"4.04","6953"
"tt0244776","India","satyakam","movie",8.2,175,1969,NA,NA
"tt0065670","#N/A","twelve chairs","movie",8.4,161,1971,"3.72","225"
"tt0074102","#N/A","Ai no korîda","movie",6.6,109,1976,"3.53","6495"
"tt0116922","USA","Lost Highway","movie",7.6,134,1997,"3.91","36620"
"tt0076452","USA","News from Home","movie",7.4,85,1977,"4.09","5185"
"tt0145487","USA","Spider-Man","movie",7.3,121,2002,"3.55","146711"
"tt0978762","Australia","Mary and Max","movie",8.1,92,2009,"4.09","26258"
"tt8015444","Iceland","Last and First Men","movie",5.9,70,2017,"3.84","648"
"tt0060827","Sweden","Persona","movie",8.1,85,1966,"4.38","45240"
"tt0031971","USA","Stagecoach","movie",7.9,96,1939,"3.92","15636"
"tt1201607","UK","Harry Potter and the Deathly Hallows: Part 2","movie",8.1,130,2011,"3.9","157905"
"tt0020960","USA","Hell's Angels","movie",7.4,127,1930,"3.41","739"
"tt0075686","USA","Annie Hall","movie",8,93,1977,"4.04","66736"
"tt0117951","UK","trainspotting","movie",8.1,93,1996,"4.08","121759"
"tt7282468","South Korea","Burning","movie",7.6,148,2018,"4.03","52762"
"tt0023427","USA","scarface (1932)","movie",7.8,93,1932,"3.76","7928"
